date,age_group,partially_vaccinated,at_least_one_dose,fully_vaccinated,population_total,population_12_and_up,partially_vaccinated_percent,partially_vaccinated_percent_12_and_up,at_least_one_dose_percent,at_least_one_dose_percent_12_and_up,fully_vaccinated_percent,fully_vaccinated_percent_12_and_up
8/19/20,17-Dec,8,9,1,3168617,3168617,2.52E-06,2.52E-06,2.84E-06,2.84E-06,3.16E-07,3.16E-07
8/16/20,17-Dec,7,8,1,3168617,3168617,2.21E-06,2.21E-06,2.52E-06,2.52E-06,3.16E-07,3.16E-07
8/10/20,17-Dec,6,7,1,3168617,3168617,1.89E-06,1.89E-06,2.21E-06,2.21E-06,3.16E-07,3.16E-07
8/7/20,17-Dec,5,6,1,3168617,3168617,1.58E-06,1.58E-06,1.89E-06,1.89E-06,3.16E-07,3.16E-07
8/6/20,17-Dec,5,5,0,3168617,3168617,1.58E-06,1.58E-06,1.58E-06,1.58E-06,0,0
8/4/20,17-Dec,4,4,0,3168617,3168617,1.26E-06,1.26E-06,1.26E-06,1.26E-06,0,0
8/2/20,17-Dec,2,2,0,3168617,3168617,6.31E-07,6.31E-07,6.31E-07,6.31E-07,0,0
8/1/20,17-Dec,2,2,0,3168617,3168617,6.31E-07,6.31E-07,6.31E-07,6.31E-07,0,0
7/30/20,17-Dec,1,1,0,3168617,3168617,3.16E-07,3.16E-07,3.16E-07,3.16E-07,0,0
2/17/22,18-49,1638722,14762966,13124244,17024654,17024654,0.096255818,0.096255818,0.86715219,0.86715219,0.770896372,0.770896372
2/16/22,18-49,1638814,14759732,13120918,17024654,17024654,0.096261222,0.096261222,0.86696223,0.86696223,0.770701008,0.770701008
2/15/22,18-49,1639162,14754435,13115273,17024654,17024654,0.096281663,0.096281663,0.866651093,0.866651093,0.77036943,0.77036943
2/14/22,18-49,1639873,14749163,13109290,17024654,17024654,0.096323426,0.096323426,0.866341425,0.866341425,0.770017999,0.770017999
2/13/22,18-49,1640042,14744394,13104352,17024654,17024654,0.096333353,0.096333353,0.866061301,0.866061301,0.769727949,0.769727949
2/12/22,18-49,1639834,14742176,13102342,17024654,17024654,0.096321135,0.096321135,0.86593102,0.86593102,0.769609885,0.769609885
2/11/22,18-49,1638916,14737441,13098525,17024654,17024654,0.096267213,0.096267213,0.865652894,0.865652894,0.76938568,0.76938568
2/10/22,18-49,1638533,14729872,13091339,17024654,17024654,0.096244717,0.096244717,0.865208303,0.865208303,0.768963587,0.768963587
2/9/22,18-49,1638437,14723210,13084773,17024654,17024654,0.096239078,0.096239078,0.864816988,0.864816988,0.768577911,0.768577911
2/8/22,18-49,1638584,14716483,13077899,17024654,17024654,0.096247712,0.096247712,0.864421856,0.864421856,0.768174143,0.768174143
2/7/22,18-49,1638583,14709458,13070875,17024654,17024654,0.096247654,0.096247654,0.864009219,0.864009219,0.767761565,0.767761565
2/6/22,18-49,1637456,14701415,13063959,17024654,17024654,0.096181455,0.096181455,0.863536786,0.863536786,0.767355331,0.767355331
2/5/22,18-49,1636550,14697805,13061255,17024654,17024654,0.096128238,0.096128238,0.863324741,0.863324741,0.767196502,0.767196502
2/4/22,18-49,1635209,14691785,13056576,17024654,17024654,0.09604947,0.09604947,0.862971136,0.862971136,0.766921665,0.766921665
2/3/22,18-49,1633697,14681951,13048254,17024654,17024654,0.095960658,0.095960658,0.862393503,0.862393503,0.766432845,0.766432845
2/2/22,18-49,1632670,14673361,13040691,17024654,17024654,0.095900334,0.095900334,0.861888941,0.861888941,0.765988607,0.765988607
2/1/22,18-49,1632016,14664832,13032816,17024654,17024654,0.095861919,0.095861919,0.861387961,0.861387961,0.765526042,0.765526042
1/31/22,18-49,1630982,14655874,13024892,17024654,17024654,0.095801183,0.095801183,0.860861783,0.860861783,0.7650606,0.7650606
1/30/22,18-49,1628556,14645437,13016881,17024654,17024654,0.095658684,0.095658684,0.860248731,0.860248731,0.764590047,0.764590047
1/29/22,18-49,1627264,14641389,13014125,17024654,17024654,0.095582794,0.095582794,0.860010958,0.860010958,0.764428164,0.764428164
1/28/22,18-49,1624662,14634178,13009516,17024654,17024654,0.095429957,0.095429957,0.859587396,0.859587396,0.764157439,0.764157439
1/27/22,18-49,1620859,14621431,13000572,17024654,17024654,0.095206575,0.095206575,0.858838658,0.858838658,0.763632083,0.763632083
1/26/22,18-49,1618098,14610195,12992097,17024654,17024654,0.095044399,0.095044399,0.858178674,0.858178674,0.763134276,0.763134276
1/25/22,18-49,1615390,14598938,12983548,17024654,17024654,0.094885335,0.094885335,0.857517457,0.857517457,0.762632122,0.762632122
1/24/22,18-49,1612554,14587433,12974879,17024654,17024654,0.094718753,0.094718753,0.856841672,0.856841672,0.762122919,0.762122919
1/23/22,18-49,1608393,14575269,12966876,17024654,17024654,0.094474343,0.094474343,0.856127179,0.856127179,0.761652836,0.761652836
1/22/22,18-49,1606109,14570350,12964241,17024654,17024654,0.094340185,0.094340185,0.855838245,0.855838245,0.76149806,0.76149806
1/21/22,18-49,1601577,14562365,12960788,17024654,17024654,0.094073982,0.094073982,0.855369219,0.855369219,0.761295237,0.761295237
1/20/22,18-49,1594239,14547523,12953284,17024654,17024654,0.09364296,0.09364296,0.854497425,0.854497425,0.760854464,0.760854464
1/19/22,18-49,1589549,14534239,12944690,17024654,17024654,0.093367478,0.093367478,0.853717145,0.853717145,0.760349667,0.760349667
1/18/22,18-49,1584842,14520582,12935740,17024654,17024654,0.093090996,0.093090996,0.852914955,0.852914955,0.759823959,0.759823959
1/17/22,18-49,1579871,14506087,12926216,17024654,17024654,0.092799008,0.092799008,0.852063543,0.852063543,0.759264535,0.759264535
1/16/22,18-49,1575084,14494055,12918971,17024654,17024654,0.092517827,0.092517827,0.851356803,0.851356803,0.758838976,0.758838976
1/15/22,18-49,1571978,14488221,12916243,17024654,17024654,0.092335386,0.092335386,0.851014123,0.851014123,0.758678737,0.758678737
1/14/22,18-49,1566749,14478723,12911974,17024654,17024654,0.092028243,0.092028243,0.850456227,0.850456227,0.758427983,0.758427983
1/13/22,18-49,1558486,14461135,12902649,17024654,17024654,0.091542888,0.091542888,0.849423137,0.849423137,0.757880248,0.757880248
1/12/22,18-49,1551357,14444474,12893117,17024654,17024654,0.091124143,0.091124143,0.848444497,0.848444497,0.757320354,0.757320354
1/11/22,18-49,1544352,14427624,12883272,17024654,17024654,0.090712681,0.090712681,0.847454756,0.847454756,0.756742075,0.756742075
1/10/22,18-49,1536714,14409805,12873091,17024654,17024654,0.090264037,0.090264037,0.846408097,0.846408097,0.75614406,0.75614406
1/9/22,18-49,1529680,14393055,12863375,17024654,17024654,0.089850872,0.089850872,0.84542423,0.84542423,0.755573358,0.755573358
1/8/22,18-49,1526515,14386597,12860082,17024654,17024654,0.089664965,0.089664965,0.845044898,0.845044898,0.755379933,0.755379933
1/7/22,18-49,1521673,14375440,12853767,17024654,17024654,0.089380554,0.089380554,0.844389554,0.844389554,0.755009,0.755009
1/6/22,18-49,1514192,14355597,12841405,17024654,17024654,0.088941132,0.088941132,0.843224009,0.843224009,0.754282877,0.754282877
1/5/22,18-49,1507188,14337324,12830136,17024654,17024654,0.088529729,0.088529729,0.842150683,0.842150683,0.753620955,0.753620955
1/4/22,18-49,1500102,14318834,12818732,17024654,17024654,0.088113509,0.088113509,0.841064611,0.841064611,0.752951103,0.752951103
1/3/22,18-49,1493414,14300627,12807213,17024654,17024654,0.087720667,0.087720667,0.839995162,0.839995162,0.752274496,0.752274496
1/2/22,18-49,1487278,14283278,12796000,17024654,17024654,0.087360248,0.087360248,0.838976111,0.838976111,0.751615863,0.751615863
1/1/22,18-49,1485553,14277880,12792327,17024654,17024654,0.087258925,0.087258925,0.838659041,0.838659041,0.751400117,0.751400117
12/31/21,18-49,1484984,14276831,12791847,17024654,17024654,0.087225502,0.087225502,0.838597425,0.838597425,0.751371922,0.751371922
12/30/21,18-49,1482503,14270249,12787746,17024654,17024654,0.087079773,0.087079773,0.838210809,0.838210809,0.751131036,0.751131036
12/29/21,18-49,1475612,14252049,12776437,17024654,17024654,0.086675007,0.086675007,0.837141771,0.837141771,0.750466764,0.750466764
12/28/21,18-49,1468341,14232169,12763828,17024654,17024654,0.08624792,0.08624792,0.835974053,0.835974053,0.749726132,0.749726132
12/27/21,18-49,1461260,14212960,12751700,17024654,17024654,0.085831994,0.085831994,0.834845748,0.834845748,0.749013754,0.749013754
12/26/21,18-49,1455116,14195673,12740557,17024654,17024654,0.085471106,0.085471106,0.833830338,0.833830338,0.748359232,0.748359232
12/25/21,18-49,1453012,14189898,12736886,17024654,17024654,0.08534752,0.08534752,0.833491124,0.833491124,0.748143604,0.748143604
12/24/21,18-49,1452913,14189751,12736838,17024654,17024654,0.085341705,0.085341705,0.83348249,0.83348249,0.748140785,0.748140785
12/23/21,18-49,1451468,14185452,12733984,17024654,17024654,0.085256828,0.085256828,0.833229973,0.833229973,0.747973145,0.747973145
12/22/21,18-49,1443766,14167843,12724077,17024654,17024654,0.084804425,0.084804425,0.83219565,0.83219565,0.747391225,0.747391225
12/21/21,18-49,1436343,14147978,12711635,17024654,17024654,0.084368411,0.084368411,0.831028813,0.831028813,0.746660402,0.746660402
12/20/21,18-49,1428741,14128188,12699447,17024654,17024654,0.083921882,0.083921882,0.829866381,0.829866381,0.745944499,0.745944499
12/19/21,18-49,1421600,14109527,12687927,17024654,17024654,0.083502431,0.083502431,0.828770265,0.828770265,0.745267833,0.745267833
12/18/21,18-49,1418570,14102772,12684202,17024654,17024654,0.083324454,0.083324454,0.828373487,0.828373487,0.745049033,0.745049033
12/17/21,18-49,1414582,14092462,12677880,17024654,17024654,0.083090206,0.083090206,0.827767895,0.827767895,0.744677689,0.744677689
12/16/21,18-49,1407788,14074399,12666611,17024654,17024654,0.082691137,0.082691137,0.826706904,0.826706904,0.744015767,0.744015767
12/15/21,18-49,1400091,14057149,12657058,17024654,17024654,0.082239028,0.082239028,0.825693668,0.825693668,0.743454639,0.743454639
12/14/21,18-49,1395356,14040284,12644928,17024654,17024654,0.081960902,0.081960902,0.824703045,0.824703045,0.742742143,0.742742143
12/13/21,18-49,1390515,14023618,12633103,17024654,17024654,0.08167655,0.08167655,0.823724112,0.823724112,0.742047562,0.742047562
12/12/21,18-49,1386012,14007672,12621660,17024654,17024654,0.081412051,0.081412051,0.82278747,0.82278747,0.741375419,0.741375419
12/11/21,18-49,1383941,14001638,12617697,17024654,17024654,0.081290404,0.081290404,0.822433043,0.822433043,0.741142639,0.741142639
12/10/21,18-49,1381475,13991790,12610315,17024654,17024654,0.081145555,0.081145555,0.821854588,0.821854588,0.740709033,0.740709033
12/9/21,18-49,1377913,13974980,12597067,17024654,17024654,0.080936329,0.080936329,0.820867196,0.820867196,0.739930867,0.739930867
12/8/21,18-49,1373327,13957864,12584537,17024654,17024654,0.080666955,0.080666955,0.819861831,0.819861831,0.739194876,0.739194876
12/7/21,18-49,1369353,13940455,12571102,17024654,17024654,0.080433529,0.080433529,0.818839255,0.818839255,0.738405726,0.738405726
12/6/21,18-49,1365117,13922711,12557594,17024654,17024654,0.080184713,0.080184713,0.817797002,0.817797002,0.737612289,0.737612289
12/5/21,18-49,1361052,13905551,12544499,17024654,17024654,0.079945942,0.079945942,0.816789052,0.816789052,0.73684311,0.73684311
12/4/21,18-49,1359302,13899504,12540202,17024654,17024654,0.07984315,0.07984315,0.816433861,0.816433861,0.736590711,0.736590711
12/3/21,18-49,1357214,13889606,12532392,17024654,17024654,0.079720504,0.079720504,0.815852469,0.815852469,0.736131965,0.736131965
12/2/21,18-49,1354074,13871168,12517094,17024654,17024654,0.079536066,0.079536066,0.814769451,0.814769451,0.735233386,0.735233386
12/1/21,18-49,1350081,13853542,12503461,17024654,17024654,0.079301524,0.079301524,0.813734129,0.813734129,0.734432606,0.734432606
11/30/21,18-49,1346409,13835999,12489590,17024654,17024654,0.079085836,0.079085836,0.812703683,0.812703683,0.733617846,0.733617846
11/29/21,18-49,1345181,13820653,12475472,17024654,17024654,0.079013706,0.079013706,0.811802284,0.811802284,0.732788578,0.732788578
11/28/21,18-49,1345418,13807135,12461717,17024654,17024654,0.079027627,0.079027627,0.811008259,0.811008259,0.731980632,0.731980632
11/27/21,18-49,1344397,13802134,12457737,17024654,17024654,0.078967655,0.078967655,0.810714509,0.810714509,0.731746854,0.731746854
11/26/21,18-49,1343648,13794929,12451281,17024654,17024654,0.07892366,0.07892366,0.810291299,0.810291299,0.731367639,0.731367639
11/25/21,18-49,1342956,13784466,12441510,17024654,17024654,0.078883013,0.078883013,0.809676719,0.809676719,0.730793707,0.730793707
11/24/21,18-49,1343002,13783942,12440940,17024654,17024654,0.078885715,0.078885715,0.809645941,0.809645941,0.730760226,0.730760226
11/23/21,18-49,1339636,13768327,12428691,17024654,17024654,0.078688002,0.078688002,0.808728741,0.808728741,0.73004074,0.73004074
11/22/21,18-49,1336673,13751987,12415314,17024654,17024654,0.07851396,0.07851396,0.807768957,0.807768957,0.729254997,0.729254997
11/21/21,18-49,1334315,13736464,12402149,17024654,17024654,0.078375455,0.078375455,0.806857161,0.806857161,0.728481707,0.728481707
11/20/21,18-49,1332883,13730528,12397645,17024654,17024654,0.078291341,0.078291341,0.806508491,0.806508491,0.728217149,0.728217149
11/19/21,18-49,1330450,13720320,12389870,17024654,17024654,0.078148431,0.078148431,0.80590889,0.80590889,0.727760458,0.727760458
11/18/21,18-49,1328009,13703656,12375647,17024654,17024654,0.078005051,0.078005051,0.804930074,0.804930074,0.726925023,0.726925023
11/17/21,18-49,1325547,13688500,12362953,17024654,17024654,0.077860437,0.077860437,0.804039835,0.804039835,0.726179398,0.726179398
11/16/21,18-49,1323284,13673206,12349922,17024654,17024654,0.077727512,0.077727512,0.803141491,0.803141491,0.725413979,0.725413979
11/15/21,18-49,1320712,13657477,12336765,17024654,17024654,0.077576437,0.077576437,0.802217596,0.802217596,0.724641159,0.724641159
11/14/21,18-49,1319040,13642470,12323430,17024654,17024654,0.077478227,0.077478227,0.801336109,0.801336109,0.723857883,0.723857883
11/13/21,18-49,1318050,13636912,12318862,17024654,17024654,0.077420076,0.077420076,0.801009642,0.801009642,0.723589566,0.723589566
11/12/21,18-49,1316796,13627743,12310947,17024654,17024654,0.077346418,0.077346418,0.80047107,0.80047107,0.723124652,0.723124652
11/11/21,18-49,1315679,13611187,12295508,17024654,17024654,0.077280807,0.077280807,0.799498598,0.799498598,0.722217791,0.722217791
11/10/21,18-49,1313974,13597237,12283263,17024654,17024654,0.077180658,0.077180658,0.798679198,0.798679198,0.72149854,0.72149854
11/9/21,18-49,1311809,13581793,12269984,17024654,17024654,0.07705349,0.07705349,0.797772043,0.797772043,0.720718553,0.720718553
11/8/21,18-49,1309836,13565749,12255913,17024654,17024654,0.076937599,0.076937599,0.796829645,0.796829645,0.719892046,0.719892046
11/7/21,18-49,1310105,13550650,12240545,17024654,17024654,0.076953399,0.076953399,0.795942755,0.795942755,0.718989355,0.718989355
11/6/21,18-49,1310643,13545421,12234778,17024654,17024654,0.076985001,0.076985001,0.795635612,0.795635612,0.718650611,0.718650611
11/5/21,18-49,1311289,13537004,12225715,17024654,17024654,0.077022946,0.077022946,0.795141211,0.795141211,0.718118265,0.718118265
11/4/21,18-49,1312202,13519703,12207501,17024654,17024654,0.077076574,0.077076574,0.794124979,0.794124979,0.717048405,0.717048405
11/3/21,18-49,1312789,13505511,12192722,17024654,17024654,0.077111053,0.077111053,0.793291364,0.793291364,0.716180311,0.716180311
11/2/21,18-49,1312760,13491096,12178336,17024654,17024654,0.07710935,0.07710935,0.792444651,0.792444651,0.715335301,0.715335301
11/1/21,18-49,1313480,13476619,12163139,17024654,17024654,0.077151641,0.077151641,0.791594296,0.791594296,0.714442655,0.714442655
10/31/21,18-49,1314900,13461967,12147067,17024654,17024654,0.07723505,0.07723505,0.790733662,0.790733662,0.713498612,0.713498612
10/30/21,18-49,1315667,13457356,12141689,17024654,17024654,0.077280102,0.077280102,0.790462819,0.790462819,0.713182717,0.713182717
10/29/21,18-49,1316452,13449446,12132994,17024654,17024654,0.077326212,0.077326212,0.789998199,0.789998199,0.712671987,0.712671987
10/28/21,18-49,1318604,13434668,12116064,17024654,17024654,0.077452617,0.077452617,0.789130164,0.789130164,0.711677547,0.711677547
10/27/21,18-49,1320652,13422066,12101414,17024654,17024654,0.077572913,0.077572913,0.788389943,0.788389943,0.71081703,0.71081703
10/26/21,18-49,1321360,13408384,12087024,17024654,17024654,0.0776145,0.0776145,0.787586285,0.787586285,0.709971786,0.709971786
10/25/21,18-49,1322136,13394693,12072557,17024654,17024654,0.07766008,0.07766008,0.786782098,0.786782098,0.709122018,0.709122018
10/24/21,18-49,1323065,13380557,12057492,17024654,17024654,0.077714648,0.077714648,0.785951773,0.785951773,0.708237125,0.708237125
10/23/21,18-49,1323492,13375931,12052439,17024654,17024654,0.07773973,0.07773973,0.78568005,0.78568005,0.70794032,0.70794032
10/22/21,18-49,1324248,13367587,12043339,17024654,17024654,0.077784136,0.077784136,0.785189937,0.785189937,0.707405801,0.707405801
10/21/21,18-49,1326443,13352231,12025788,17024654,17024654,0.077913067,0.077913067,0.784287951,0.784287951,0.706374884,0.706374884
10/20/21,18-49,1328385,13339386,12011001,17024654,17024654,0.078027136,0.078027136,0.783533457,0.783533457,0.70550632,0.70550632
10/19/21,18-49,1330457,13326726,11996269,17024654,17024654,0.078148842,0.078148842,0.782789829,0.782789829,0.704640987,0.704640987
10/18/21,18-49,1332459,13314052,11981593,17024654,17024654,0.078266436,0.078266436,0.78204538,0.78204538,0.703778943,0.703778943
10/17/21,18-49,1334067,13298737,11964670,17024654,17024654,0.078360888,0.078360888,0.781145802,0.781145802,0.702784914,0.702784914
10/16/21,18-49,1334020,13292953,11958933,17024654,17024654,0.078358127,0.078358127,0.780806059,0.780806059,0.702447932,0.702447932
10/15/21,18-49,1334560,13283836,11949276,17024654,17024654,0.078389846,0.078389846,0.780270542,0.780270542,0.701880696,0.701880696
10/14/21,18-49,1335897,13266334,11930437,17024654,17024654,0.078468379,0.078468379,0.779242503,0.779242503,0.700774124,0.700774124
10/13/21,18-49,1336940,13251645,11914705,17024654,17024654,0.078529643,0.078529643,0.778379696,0.778379696,0.699850053,0.699850053
10/12/21,18-49,1337967,13236598,11898631,17024654,17024654,0.078589967,0.078589967,0.77749586,0.77749586,0.698905893,0.698905893
10/11/21,18-49,1339309,13221175,11881866,17024654,17024654,0.078668794,0.078668794,0.776589938,0.776589938,0.697921144,0.697921144
10/10/21,18-49,1339383,13204290,11864907,17024654,17024654,0.078673141,0.078673141,0.775598141,0.775598141,0.696925001,0.696925001
10/9/21,18-49,1339945,13197766,11857821,17024654,17024654,0.078706152,0.078706152,0.775214932,0.775214932,0.696508781,0.696508781
10/8/21,18-49,1340630,13187168,11846538,17024654,17024654,0.078746387,0.078746387,0.774592423,0.774592423,0.695846036,0.695846036
10/7/21,18-49,1341419,13166967,11825548,17024654,17024654,0.078792732,0.078792732,0.77340585,0.77340585,0.694613118,0.694613118
